Time (HH:mm:ss),Time (GPS ns),UTC offset (s),Time from start of file (s),Latitude (deg),Longitude (deg),Altitude (m),Velocity north (m/s),Velocity east (m/s),Velocity down (m/s),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²),Heading (deg),Pitch (deg),Roll (deg),Velocity up (m/s)
20:55:42,1302123360201000000,-18,1093.204000000,37.4279499411373,-122.183073937534,8.03298664093018,0.0047,-0.0092,0.0035,-0.0324,-0.5144,-11.2607,26.5414104227427,-0.0646869350702699,-0.334893831253966,-0.0035
20:55:43,1302123361201000000,-18,1094.204000000,37.427949914158,-122.183073947645,8.03479194641113,-0.0007,-0.003,-0.0061,-0.0271,-2.9861,-11.7876,26.5387175211056,-0.0617075545355897,-0.330768535129024,0.0061
20:55:44,1302123362201000000,-18,1095.204000000,37.4279498987832,-122.18307394819,8.03731441497803,0.0027,-0.0068,0.0067,-0.0129,-4.9687,-11.5555,26.5318993233435,-0.0652598928654008,-0.326987013681161,-0.0067
20:55:45,1302123363201000000,-18,1096.204000000,37.4279499122797,-122.183073938749,8.03909111022949,0.0054,-0.0064,-0.005,-0.0365,-0.1974,-13.1555,26.525367604479,-0.066119329558097,-0.32790374615337,0.005
20:55:46,1302123364201000000,-18,1097.204000000,37.4279499307623,-122.183073875072,8.0378532409668,0.0028,-0.0012,-0.0052,-0.0393,-1.2728,-7.3577,26.5188358856145,-0.0720780906274576,-0.32790374615337,0.0052
20:55:47,1302123365201000000,-18,1098.204000000,37.4279499127881,-122.183073848477,8.03604984283447,0.0006,0.0022,-0.0031,0.003,-1.3037,-12.8263,26.5153408430642,-0.0685257522976465,-0.333174957868574,0.0031
20:55:48,1302123366201000000,-18,1099.204000000,37.42794989773,-122.183073876935,8.03774356842041,-0.0009,0.0007,0.0008,-0.0169,-2.2622,-11.8452,26.5132781950018,-0.0699581467854735,-0.336612704639359,-0.0008
20:55:49,1302123367201000000,-18,1100.204000000,37.4279499132598,-122.183073940477,8.04262161254883,-0.0052,0.0119,0.0067,0.001,1.4337,-12.7338,26.5066318845782,-0.0711613581552482,-0.334550056576888,-0.0067
20:55:50,1302123368201000000,-18,1101.204000000,37.4279499240576,-122.1830739593,8.04411697387695,0.0006,-0.0004,0.0001,-0.0076,0.886,-13.6951,26.5003866446113,-0.0691560058722904,-0.331742563380747,-0.0001
20:55:51,1302123369201000000,-18,1102.204000000,37.4279499287738,-122.183073928407,8.03957080841064,0.0022,-0.0009,-0.0046,-0.0153,0.1429,-8.0325,26.4995845036981,-0.0701300341240128,-0.322059576643036,0.0046
20:55:52,1302123370201000000,-18,1103.204000000,37.4279499245458,-122.183073882108,8.03535270690918,0.0028,-0.0038,0.0041,0.018,-1.4808,-6.8751,26.5036525040436,-0.071677020170866,-0.320627182155209,-0.0041
20:55:53,1302123371201000000,-18,1104.204000000,37.4279499025701,-122.183073876438,8.03645706176758,0.0041,-0.0066,-0.0062,0.0376,-1.8509,-14.6893,26.5128198287657,-0.0662339211171232,-0.321830393524983,0.0062
20:55:54,1302123372201000000,-18,1105.204000000,37.4279498788599,-122.183073880577,8.03733253479004,-0.0057,0.0109,0.0013,0.044,0.7105,-12.34,26.518663998276,-0.0622232165512074,-0.322632534438167,-0.0013
20:55:55,1302123373201000000,-18,1106.204000000,37.4279499064099,-122.183073897227,8.03354930877686,-0.0028,0.0033,0.0044,0.0474,0.8941,-12.8109,26.5183202235989,-0.0614783714175373,-0.327330788358239,-0.0044
20:55:56,1302123374201000000,-18,1107.204000000,37.4279499058174,-122.183073871309,8.0269603729248,-0.0007,-0.0047,0.0007,0.0526,-3.2925,-8.2903,26.520898533677,-0.0617648503151027,-0.327044309460674,-0.0007
20:55:57,1302123375201000000,-18,1108.204000000,37.427949919814,-122.183073884264,8.0265998840332,-0.0038,-0.0015,-0.0151,0.0133,-0.3858,-6.8919,26.5279459145571,-0.0650307097473484,-0.332831183191495,0.0151
20:55:58,1302123376201000000,-18,1109.204000000,37.427949907508,-122.183073904995,8.02937602996826,-0.001,-0.0072,-0.0042,-0.0175,-0.3025,-4.7267,26.5335036051699,-0.0664631042351755,-0.330482056231459,0.0042
20:55:59,1302123377201000000,-18,1110.204000000,37.4279498712474,-122.183073918062,8.03678607940674,-0.0015,-0.0013,-0.0022,-0.0372,2.0766,-7.6092,26.5353943658938,-0.0645150477317307,-0.32939343642071,0.0022
20:56:00,1302123378201000000,-18,1111.204000000,37.4279498629034,-122.183073916527,8.04279041290283,0.0011,-0.002,0.0072,-0.0196,-3.6367,-9.6705,26.5354516616733,-0.0619940334331551,-0.331513380262694,-0.0072
20:56:01,1302123379201000000,-18,1112.204000000,37.427949864571,-122.183073908838,8.03807067871094,-0.0013,0.0052,0.0018,-0.0635,4.2545,-9.7057,26.5340192671855,-0.0601032727092234,-0.328190225050936,-0.0018
20:56:02,1302123380201000000,-18,1113.204000000,37.4279498694986,-122.183073904917,8.0321102142334,-0.0018,0.0032,-0.0032,-0.0177,-0.9327,-15.6441,26.531842027564,-0.0604470473863018,-0.326242168547491,0.0032
20:56:03,1302123381201000000,-18,1114.204000000,37.427949815013,-122.183073918218,8.03837585449219,-0.0018,0.0004,-0.0112,-0.0596,0.6715,-8.2539,26.5398061409163,-0.0580979204262655,-0.326757830563108,0.0112
20:56:04,1302123382201000000,-18,1115.204000000,37.4279497903853,-122.183073931746,8.04974365234375,-0.0019,-0.0025,-0.0185,-0.0764,-0.8042,-11.0902,26.5531560575429,-0.0582698077648047,-0.325554619193334,0.0185
20:56:05,1302123383201000000,-18,1116.204000000,37.4279498606,-122.183073930423,8.04795837402344,0.0006,-0.0027,-0.0015,-0.0995,6.6119,-4.9633,26.5701156082787,-0.0603897516067888,-0.326012985429438,0.0015
20:56:06,1302123384201000000,-18,1117.204000000,37.4279498997498,-122.183073932603,8.0426139831543,0.0046,-0.0071,0.0012,-0.0185,0.7413,-14.6804,26.5783662005286,-0.0658901464400447,-0.329106957523145,-0.0012
20:56:07,1302123385201000000,-18,1118.204000000,37.4279499032363,-122.183073921675,8.04349517822266,0.0045,-0.002,-0.0088,-0.0138,-0.972,-8.7927,26.5784807920877,-0.0622232165512074,-0.331284197144642,0.0088
20:56:08,1302123386201000000,-18,1119.204000000,37.427949906186,-122.183073898232,8.0481071472168,0.0023,0.003,0.0015,-0.005,-0.1881,-16.8031,26.5854135814087,-0.0621086249921812,-0.332430112734904,-0.0015
20:56:09,1302123387201000000,-18,1120.204000000,37.4279499125201,-122.183073893844,8.05016803741455,0.0061,-0.0018,0.0052,-0.0031,-0.8082,-10.2389,26.5883929619434,-0.0655463717629662,-0.332716591632469,-0.0052
20:56:10,1302123388201000000,-18,1121.204000000,37.4279498991874,-122.183073901139,8.04933834075928,0.0059,-0.0028,-0.003,-0.0069,1.0682,-9.688,26.592919328525,-0.0648588224088092,-0.330653943569998,0.003
20:56:11,1302123389201000000,-18,1122.204000000,37.4279498593809,-122.183073913584,8.04756546020508,0.0021,0.0045,0.0047,0.0084,1.071,-8.5415,26.5975602866655,-0.063999385716113,-0.329679915318276,-0.0047
20:56:12,1302123390201000000,-18,1123.204000000,37.4279498395269,-122.183073919036,8.04763698577881,0.0019,0.0052,0.0014,0.0307,1.2216,-10.248,26.6016855827904,-0.0560925681433076,-0.33179985916026,-0.0014
20:56:13,1302123391201000000,-18,1124.204000000,37.4279498223132,-122.183073904281,8.04601097106934,0.0016,0.0043,0.002,0.044,0.7292,-14.676,26.606097357813,-0.0556342019072029,-0.326872422122135,-0.002
20:56:14,1302123392201000000,-18,1125.204000000,37.4279498293765,-122.183073885184,8.04171752929688,0.0037,0.0002,-0.0011,-0.0077,5.9589,-2.5357,26.6207077815888,-0.0553477230096375,-0.327101605240187,0.0011
20:56:15,1302123393201000000,-18,1126.204000000,37.4279498646075,-122.18307386894,8.03613758087158,0.002,0.002,-0.0019,-0.0168,4.498,-7.67,26.6362922336164,-0.0555769061276898,-0.327674563035318,0.0019
20:56:16,1302123394201000000,-18,1127.204000000,37.4279498979115,-122.183073867937,8.0299129486084,0.0033,-0.0033,0.0003,-0.014,2.9125,-7.3421,26.6519912772029,-0.0603324558272757,-0.32417952048502,-0.0003
20:56:17,1302123395201000000,-18,1128.204000000,37.427949914856,-122.18307388525,8.02821063995361,0.0024,-0.0056,0.0056,0.034,-2.887,-13.7436,26.6601272778938,-0.0588427655599355,-0.324122224705507,-0.0056
20:56:18,1302123396201000000,-18,1129.204000000,37.4279498949084,-122.183073878385,8.03289890289307,0.0023,-0.0049,-0.0073,-0.0366,0.4612,-9.3557,26.669867560411,-0.0620513292126681,-0.323033604894758,0.0073
20:56:19,1302123397201000000,-18,1130.204000000,37.4279498558493,-122.183073838065,8.0396900177002,0.0057,-0.0097,0.0032,-0.0606,1.3275,-9.0695,26.6782327442199,-0.0614783714175373,-0.32268983021768,-0.0032
20:56:20,1302123398201000000,-18,1131.204000000,37.4279498562643,-122.183073823756,8.04091262817383,0.0017,-0.0022,0.0025,-0.0038,-6.5023,-9.7099,26.6846498715254,-0.061936737653642,-0.32268983021768,-0.0025
20:56:21,1302123399201000000,-18,1132.204000000,37.4279498806012,-122.183073849966,8.03944873809814,0.0034,-0.0084,-0.0019,0.0084,-5.9793,-9.4195,26.6944474498221,-0.0631972448029298,-0.32417952048502,0.0019
20:56:22,1302123400201000000,-18,1133.204000000,37.427949883119,-122.183073878411,8.03997135162354,0.0002,-0.0048,-0.0041,-0.0493,-1.0035,-10.1186,26.7019531969383,-0.0660047379990708,-0.32492436561869,0.0041
20:56:23,1302123401201000000,-18,1134.204000000,37.4279498807098,-122.183073887707,8.04511833190918,-0.0048,-0.0017,-0.0013,-0.0462,0.8114,-9.0652,26.7064222677404,-0.0665204000146886,-0.326987013681161,0.0013
20:56:24,1302123402201000000,-18,1135.204000000,37.4279498533247,-122.183073891684,8.04919147491455,-0.0075,0.0024,-0.0116,-0.0231,1.1163,-8.4677,26.7100319018497,-0.0664631042351755,-0.330768535129024,0.0116
20:56:25,1302123403201000000,-18,1136.204000000,37.4279498646154,-122.183073878228,8.04772758483887,-0.0063,0.0032,0.0026,-0.0196,0.4042,-11.1606,26.7146728599902,-0.0677236113844633,-0.330080985774867,-0.0026
20:56:26,1302123404201000000,-18,1137.204000000,37.4279498649291,-122.183073862003,8.04207801818848,-0.0012,-0.005,-0.0081,-0.0379,0.84,-3.0804,26.7237828889328,-0.067494428266411,-0.32864859128704,0.0081
20:56:27,1302123405201000000,-18,1138.204000000,37.4279499078502,-122.18307386885,8.03891849517822,-0.005,0.0015,-0.0045,-0.0368,3.3827,-10.1088,26.7296843542227,-0.0724791610840491,-0.326012985429438,0.0045
20:56:28,1302123406201000000,-18,1139.204000000,37.4279498879238,-122.183073887932,8.04165077209473,-0.0009,-0.0115,-0.0064,0.0142,-4.5043,-14.8737,26.73117404449,-0.0717343159503791,-0.328190225050936,0.0064
20:56:29,1302123407201000000,-18,1140.204000000,37.4279498688044,-122.183073863157,8.04377365112305,-0.0051,-0.0045,0.0059,0.0125,-1.0724,-10.0979,26.7293405795456,-0.0670933578098194,-0.320799069493748,-0.0059
20:56:30,1302123408201000000,-18,1141.204000000,37.4279498528037,-122.183073842892,8.0383186340332,-0.0082,0.0003,-0.0007,0.0098,0.2767,-8.1681,26.7277935934987,-0.0658328506605316,-0.316731069148319,0.0007
20:56:31,1302123409201000000,-18,1142.204000000,37.4279498480568,-122.183073836016,8.0312328338623,-0.0033,-0.0094,0.0033,0.0332,-4.1998,-7.1556,26.7233245226967,-0.0658328506605316,-0.315470561999031,-0.0033
20:56:32,1302123410201000000,-18,1143.204000000,37.4279498710183,-122.183073840185,8.03479957580566,-0.0085,0.0013,-0.0062,0.0398,-1.066,-7.7485,26.7217202408704,-0.0673798367073848,-0.318392646754198,0.0062
20:56:33,1302123411201000000,-18,1144.204000000,37.4279498577956,-122.183073876039,8.04136753082275,-0.006,-0.0026,0.0045,0.0156,3.6604,-12.0472,26.7213764661933,-0.0611918925199719,-0.320569886375696,-0.0045
20:56:34,1302123412201000000,-18,1145.204000000,37.4279498182772,-122.183073914015,8.04267692565918,-0.005,-0.0033,-0.0083,0.0059,0.8295,-7.0042,26.7218348324294,-0.0624523996692597,-0.323320083792324,0.0083
20:56:35,1302123413201000000,-18,1146.204000000,37.4279498130926,-122.183073919895,8.03929996490479,-0.0045,-0.0012,0.0064,0.0493,-2.5287,-8.7756,26.7241266636099,-0.0579833288672393,-0.326012985429438,-0.0064
20:56:36,1302123414201000000,-18,1147.204000000,37.4279498316604,-122.183073902539,8.03944301605225,-0.002,-0.0027,-0.0094,0.0067,-1.2255,-9.7823,26.7308875655925,-0.0600459769297103,-0.322231463981575,0.0094
20:56:37,1302123415201000000,-18,1148.204000000,37.427949859828,-122.183073881141,8.03556442260742,-0.003,-0.0037,-0.0016,0.0133,-2.2226,-7.9981,26.7323199600803,-0.0617075545355897,-0.322460647099627,0.0016
20:56:38,1302123416201000000,-18,1149.204000000,37.4279498341357,-122.183073914539,8.03851413726807,-0.0046,-0.0023,0.0025,-0.0135,-0.2418,-4.7663,26.7335231714501,-0.0632545405824429,-0.320799069493748,-0.0025
20:56:39,1302123417201000000,-18,1150.204000000,37.4279498083202,-122.183073911828,8.04645347595215,-0.0012,-0.0041,-0.0041,-0.0961,5.1548,-9.0207,26.7367890308823,-0.0667495831327409,-0.320168815919104,0.0041
20:56:40,1302123418201000000,-18,1151.204000000,37.4279498163908,-122.183073882526,8.05108833312988,0.0013,-0.0053,0.0088,-0.0135,-2.5094,-11.3387,26.7292832837661,-0.0656609633219923,-0.316788364927832,-0.0088
20:56:41,1302123419201000000,-18,1152.204000000,37.4279498757778,-122.183073835913,8.04808330535889,-0.0022,0.0105,0.0036,-0.05,4.6171,-7.2294,26.7291686922071,-0.0677809071639764,-0.316731069148319,-0.0036
20:56:42,1302123420201000000,-18,1153.204000000,37.4279499364678,-122.183073810397,8.04146099090576,-0.0031,0.0127,0.0099,-0.0518,2.6243,-13.5093,26.7263611990109,-0.0753439500597032,-0.32177309774547,-0.0099
20:56:43,1302123421201000000,-18,1154.204000000,37.4279499718918,-122.183073816288,8.03858280181885,0.0005,0.0008,0.0053,-0.0162,-2.5779,-13.5824,26.7208035083981,-0.0753439500597032,-0.324408703603072,-0.0053
20:56:44,1302123422201000000,-18,1155.204000000,37.4279499418937,-122.183073830947,8.04685020446777,-0.0026,0.0036,-0.0105,-0.0384,-2.3923,-10.1395,26.7126675077073,-0.0783233305943835,-0.328533999728014,0.0105
20:56:45,1302123423201000000,-18,1156.204000000,37.4279498960682,-122.183073849354,8.06072902679443,0.0044,-0.0063,0.0034,-0.0836,5.3796,-13.6162,26.7074535917716,-0.0767763445475303,-0.329106957523145,-0.0034
20:56:46,1302123424201000000,-18,1157.204000000,37.4279499255771,-122.183073837429,8.06211566925049,-0.0016,0.0065,-0.0056,-0.0428,-0.848,-5.9002,26.7046460985755,-0.0813600069085769,-0.328705887066553,0.0056
20:56:47,1302123425201000000,-18,1158.204000000,37.42794998058,-122.183073820537,8.05355453491211,-0.0016,0.0068,0.0089,-0.0534,2.913,-9.4572,26.6970257599002,-0.0884646835681991,-0.323950337366967,-0.0089
20:56:48,1302123426201000000,-18,1159.204000000,37.4279499838726,-122.183073822111,8.04638004302979,0.0018,-0.0001,0.0071,-0.0776,4.7164,-13.7745,26.6953068865148,-0.0868031059623197,-0.324580590941611,-0.0071
20:56:49,1302123427201000000,-18,1160.204000000,37.427949951095,-122.183073855867,8.04605960845947,-0.0063,0.008,-0.0053,0.0004,-0.4241,-13.9632,26.6884313929733,-0.082792401396404,-0.323205492233297,0.0053
20:56:50,1302123428201000000,-18,1161.204000000,37.4279499147313,-122.183073857798,8.05028820037842,-0.0029,0.0043,-0.0073,-0.0254,1.6585,-8.9591,26.687400068942,-0.0778649643582789,-0.327044309460674,0.0073
20:56:51,1302123429201000000,-18,1162.204000000,37.4279499454186,-122.183073872734,8.05143451690674,-0.0037,0.0054,-0.0081,-0.0035,1.9455,-7.7981,26.6863114491313,-0.0783233305943835,-0.328018337712396,0.0081
20:56:52,1302123430201000000,-18,1163.204000000,37.427949942425,-122.183073882594,8.04655838012695,-0.0046,0.0062,0.0112,0.0426,2.1403,-14.8566,26.6835612517146,-0.0774638939016873,-0.325268140295768,-0.0112
20:56:53,1302123431201000000,-18,1164.204000000,37.4279499123556,-122.183073885184,8.03960227966309,-0.002,-0.0002,-0.004,0.05,-2.9272,-6.8175,26.6794359555897,-0.0742553302489547,-0.324122224705507,0.004
20:56:54,1302123432201000000,-18,1165.204000000,37.4279498895205,-122.183073882817,8.03477954864502,0.0019,-0.0089,-0.0016,0.0452,-2.9759,-12.3057,26.6718156169145,-0.0690987100927773,-0.324351407823559,0.0016
20:56:55,1302123433201000000,-18,1166.204000000,37.4279498924498,-122.183073878392,8.03309345245361,-0.0037,0.0034,-0.0065,0.0402,-0.5128,-13.3796,26.6665444051993,-0.0630253574643905,-0.324580590941611,0.0065
20:56:56,1302123434201000000,-18,1167.204000000,37.4279498877032,-122.183073868437,8.03579902648926,-0.0006,-0.0042,-0.0093,0.0159,-0.6785,-7.1437,26.6636223204441,-0.0634264279209821,-0.3210282526118,0.0093
20:56:57,1302123435201000000,-18,1168.204000000,37.4279498674042,-122.183073868172,8.0400276184082,-0.0026,-0.0004,-0.0156,0.0129,-0.1165,-8.8941,26.6594397285396,-0.0673798367073848,-0.321658506186444,0.0156
20:56:58,1302123436201000000,-18,1169.204000000,37.4279498436582,-122.183073869547,8.03936290740967,0.0014,-0.0043,-0.0043,0.0086,-0.1132,-16.5059,26.6519912772029,-0.0625669912282859,-0.319481266564947,0.0043
20:56:59,1302123437201000000,-18,1170.204000000,37.4279498357805,-122.183073861602,8.04013919830322,0.0012,0.002,-0.0038,-0.0064,0.962,-10.2903,26.6529080096751,-0.0670933578098194,-0.319423970785434,0.0038
20:57:00,1302123438201000000,-18,1171.204000000,37.4279498555854,-122.183073853914,8.04264259338379,0.0046,-0.0014,-0.0105,0.0256,-3.8693,-9.7376,26.6501578122585,-0.0673798367073848,-0.319595858123973,0.0105
20:57:01,1302123439201000000,-18,1172.204000000,37.4279498890027,-122.183073866331,8.04074668884277,0.0036,0.0021,0.0037,0.0375,-5.9033,-7.2296,26.6515902067463,-0.0664058084556624,-0.321543914627418,-0.0037
20:57:02,1302123440201000000,-18,1173.204000000,37.4279499269564,-122.183073881592,8.03960037231445,0.0008,0.0046,-0.0077,0.0131,-3.7206,-8.7562,26.6446574174253,-0.0696716678879081,-0.328075633491909,0.0077
20:57:03,1302123441201000000,-18,1174.204000000,37.4279499153871,-122.183073918674,8.04919242858887,0.0017,0.0037,-0.0051,-0.0452,0.0837,-9.1027,26.6383548816788,-0.0715051328323267,-0.328018337712396,0.0051
20:57:04,1302123442201000000,-18,1175.204000000,37.4279498925634,-122.18307391981,8.05762481689453,0.0039,0.0022,-0.0072,-0.0606,1.3294,-12.1563,26.6365214167344,-0.0707602876986567,-0.334206281899809,0.0072
20:57:05,1302123443201000000,-18,1176.204000000,37.4279499342144,-122.183073902639,8.05203628540039,0.006,0.0031,0.001,-0.0357,1.3043,-5.5459,26.6370943745295,-0.0732240062177192,-0.333346845207113,-0.001
20:57:06,1302123444201000000,-18,1177.204000000,37.4279499987273,-122.183073889359,8.0434045791626,0.0026,0.0145,0.0012,-0.0669,1.7236,-7.2773,26.6402456424028,-0.0782660348148704,-0.335982451064715,-0.0012
20:57:07,1302123445201000000,-18,1178.204000000,37.427950000396,-122.183073881786,8.04451179504395,0.0053,0.0047,-0.0005,0.0017,-2.5058,-11.3794,26.6358911631598,-0.0751147669416509,-0.336326225741793,0.0005
20:57:08,1302123446201000000,-18,1179.204000000,37.4279499723098,-122.183073856149,8.05068683624268,0.0036,0.0021,-0.0138,-0.0291,-1.5033,-8.1361,26.6395007972691,-0.0767763445475303,-0.330482056231459,0.0138
20:57:09,1302123447201000000,-18,1180.204000000,37.4279499473494,-122.183073842543,8.0515022277832,0.0042,-0.0034,-0.0082,-0.0029,-1.8183,-8.9386,26.6441417554096,-0.0752293585006771,-0.330252873113406,0.0082
20:57:10,1302123448201000000,-18,1181.204000000,37.4279499515282,-122.183073835135,8.04450988769531,0.0004,0.005,-0.003,-0.0058,0.203,-6.5067,26.6476367979599,-0.0751147669416509,-0.328935070184606,0.003
20:57:11,1302123449201000000,-18,1182.204000000,37.42794998254,-122.183073812967,8.04007148742676,0.0054,-0.0024,-0.0008,0.0168,-3.4138,-9.6168,26.6500432206995,-0.0748855838235986,-0.329679915318276,0.0008
20:57:12,1302123450201000000,-18,1183.204000000,37.4279500007614,-122.183073805697,8.03961372375488,0.004,0.002,0.0127,-0.0361,6.1985,-5.8126,26.6484389388731,-0.0747709922645724,-0.32939343642071,-0.0127
20:57:13,1302123451201000000,-18,1184.204000000,37.4279499738798,-122.183073821657,8.04391384124756,0.0022,0.002,0.0044,0.0132,1.9042,-11.687,26.6494129671248,-0.0705884003601174,-0.327388084137752,-0.0044
20:57:14,1302123452201000000,-18,1185.204000000,37.4279499324292,-122.183073877126,8.04442024230957,-0.0027,0.0068,0.0081,0.029,2.1499,-14.8835,26.6523923476595,-0.0611345967404588,-0.329336140641197,-0.0081
20:57:15,1302123453201000000,-18,1186.204000000,37.4279499205279,-122.183073927014,8.04224395751953,-0.0005,0.0023,-0.0056,0.0003,4.5633,-9.6207,26.6626482921924,-0.0632545405824429,-0.335294901710558,0.0056
20:57:16,1302123454201000000,-18,1187.204000000,37.4279499348486,-122.183073947078,8.03946971893311,-0.0034,0.0065,0.0011,0.0377,1.0418,-11.3315,26.6703259266471,-0.0625096954487728,-0.330768535129024,-0.0011
